"","min_connectivity_min","min_connectivity_average","avg_connectivity_min","avg_connectivity_average","n_samples","rmse","consistency_location","consistency_angles"
"147",0,0,0.133333333333333,0.199389264456393,15,0.422579017358606,0.909749300122365,0.860435938072863
"148",0.05,0.05,0.1,0.150061348372105,15,0.499589997084095,0.892046257818893,0.872713357666676
"149",0,0.00555555555555556,0.05,0.0709891635910527,15,0.398139393651206,0.91586569111836,0.865239930079725
"150",0,0.0611111111111111,0.283333333333333,0.379018300455846,15,0.361001214534554,0.78375671992521,0.768994714672342
"151",0,0.0565264598245142,0.45,0.487742117762975,15,0.561840576215703,0.76334888042959,0.794867479650875
"152",0,0.0111111111111111,0.1,0.191117627758975,15,0.448431817011792,0.899437969373437,0.850163211231574
"153",0.05,0.13672035623181,0.133333333333333,0.253901366284557,15,0.249073061460767,0.845312706640722,0.816431351291697
"154",0,0.05,0.233333333333333,0.295495541836298,15,0.240198139814045,0.842952173690222,0.811667523050737
"155",0,0.00138888888888889,0,0.0101052030147038,15,0.305837524112294,0.921035963099947,0.886187402017208
"156",0,0.108023732833329,0.133333333333333,0.204512851580934,15,0.526769823889333,0.865197614325104,0.841197761802791
"157",0,0.05,0.05,0.120115004134933,15,0.194566180550122,0.889993693598635,0.852226728608771
"158",0,0.00555555555555556,0.0333333333333333,0.0957674146034808,15,0.446535566704412,0.930025831932725,0.851530576057617
"159",0,0.008,0.05,0.155947862527004,15,0.648265529322721,0.863450793903535,0.828873278575285
"160",0,0.0555555555555556,0.0833333333333333,0.156577833081533,15,0.530593894677683,0.850821892178621,0.832184179564499
"161",0,0,0,0.0838560862027907,15,0.158404875783989,0.925372217036545,0.880105511664958
"162",0,0.0299763961725811,0.15,0.205369664590596,15,0.427020278340188,0.820183952979359,0.798546719033496
"163",0,0.0540118664166643,0.05,0.162849197547424,15,0.430178569834983,0.851728752915473,0.812297176348238
"164",0,0.0111111111111111,0.216666666666667,0.256946121406342,15,0.376257748155978,0.850686540091789,0.825555681837438
"165",0,0.0029142135623731,0.1,0.18302916063316,15,0.431493989507468,0.873220707168461,0.843096755207295
"166",0.15,0.15,0.233333333333333,0.323250908745124,15,0.507347656536357,0.843221417611001,0.814997153066893
"167",0,0.102832694001004,0.2,0.290327280500482,15,0.231337307955356,0.836078761454332,0.825797649009621
"168",0,0.0111111111111111,0.15,0.178593689726339,15,0.416095467303915,0.877885362468408,0.839862470145694
"169",0,0,0.0166666666666667,0.0434822393158961,15,0.410202730150688,0.927697196051132,0.897261490042029
"170",0.05,0.0848748474384908,0.15,0.261717883713982,15,0.566214464480744,0.871974929204303,0.819023074830291
"171",0,0,0.05,0.0694539200105576,15,0.512577360610993,0.924396165155728,0.890341411855984
"172",0,0.0279456679962071,0.116666666666667,0.191493138790132,15,0.3209528424107,0.888265960899206,0.841522639349159
"173",0,0.0166666666666667,0,0.025702743930796,15,0.631792330994392,0.879467852522377,0.8505782554412
"174",0,0,0.0166666666666667,0.0417178880856302,15,0.224615503422897,0.932840310822923,0.887479820688164
"175",0,0.00555555555555556,0.0166666666666667,0.0735543862883827,15,0.343022477635647,0.912068118345879,0.874657128240007
"176",0,0.075,0.3,0.359136093333958,15,0.743659129793089,0.857747487060485,0.805795583091174
"177",0,0,0.15,0.237600390819642,15,0.432961863207117,0.844345346614767,0.824951610800376
"178",0,0,0,0.0340855895370241,15,0.405657159903897,0.923910000098419,0.881674217312837
"179",0,0,0,0.0124809390857183,15,0.568697567350114,0.923159148038885,0.899811357130428
"180",0,0.0111111111111111,0.1,0.140077027673969,15,0.264559814029821,0.906718423565132,0.850633986399855
"181",0,0.0665401420836203,0.183333333333333,0.219850898104485,15,0.549620572008558,0.854464884223489,0.830821685357077
"182",0,0.0347222222222222,0.0166666666666667,0.0469526313713261,15,0.284484334029209,0.915305142541553,0.887903236277401
"183",0,0,0.0333333333333333,0.0607094903086005,15,0.426853252862156,0.943102047475018,0.892471060641414
